X,yob,incnum,Bachelor,Male,marital,union,relfreq,moreno,religionlink,regionlink,classlink,racelink,respondent_class,weight,region,religion,race,joblossnum,taxarg,employment,agecat,taxnum,educsimple,jl2
1903,1988,3,1,1,1,Yes,NA,5,3,2,3,3,middle class,1.05735131,East of England,Non-religious,Other white,1,NA,Working full time,Age2544,6,BachPlus,1
1904,1981,6,1,0,1,Yes,NA,NA,3,3,2,4,affluent people,1.05735131,East of England,Non-religious,Other white,1,Eth,Working part-time,Age2544,5,BachPlus,1
1905,1981,4,1,1,0,No,NA,4,1,1,1,1,middle class,1.05735131,East of England,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working full time,Age2544,1,BachPlus,1
1906,1986,4,0,1,1,No,NA,5,2,2,2,2,middle class,3.742623479,East of England,Non-religious,Other white,1,Ctl,Working full time,Age2544,4,HS,1
1907,1985,7,0,0,1,No,3,3,2,1,1,2,affluent people,1.326541417,East of England,Catholic,Other white,1,NA,Working part-time,Age2544,3,PostSec,1
1908,1978,6,0,0,0,No,2,1,2,2,2,3,affluent people,1.190196807,East of England,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working part-time,Age2544,3,HS,1
1909,1985,5,1,1,1,Yes,NA,3,4,4,2,2,middle class,0.223329386,East of England,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age2544,5,BachPlus,2
1910,1983,7,1,0,0,,NA,NA,NA,NA,NA,NA,,0.223329386,East of England,,Other white,NA,Ctl,,Age2544,NA,BachPlus,0
1911,1975,7,1,1,0,,NA,NA,NA,NA,NA,NA,,0.223329386,East of England,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age2544,NA,BachPlus,0
1912,1972,7,1,0,1,No,2,4,3,2,2,1,affluent people,0.364524323,East of England,Muslim,Black African,2,Eth,Working part-time,Age4564,4,BachPlus,2
1913,1966,1,1,0,0,Not Employed,2,3,3,4,4,4,working class,0.823830507,East of England,Muslim,Other ethnic group,NA,Eth,Other,Age4564,4,BachPlus,0
1914,1959,6,1,0,0,Yes,3,3,3,2,3,3,affluent people,0.173925329,East of England,Muslim,Other ethnic group,1,Ctl,Working full time,Age4564,4,BachPlus,1
1915,1959,7,1,0,1,No,NA,NA,1,2,1,2,affluent people,0.988636054,East of England,Non-religious,Other white,1,Eth,Working part-time,Age4564,6,BachPlus,1
1916,1946,7,1,0,0,No,1,2,3,4,1,2,affluent people,1.566353224,East of England,Hindu,Indian,NA,Ctl,Retired,Age65p,2,BachPlus,0
1917,1950,4,1,0,0,,NA,NA,NA,NA,NA,NA,,0.385682781,East of England,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age65p,NA,BachPlus,0
1918,1949,5,0,0,0,,NA,NA,NA,NA,NA,NA,,1.365918929,East of England,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age65p,NA,HS,0
1919,1948,3,0,1,0,,NA,NA,NA,NA,NA,NA,,1.365918929,East of England,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age65p,6,HS,0
1920,1945,3,0,0,0,,NA,NA,NA,NA,NA,NA,,0.483948378,East of England,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age65p,NA,PostSec,0
1921,1950,4,0,1,0,,NA,NA,NA,NA,NA,NA,,0.483948378,East of England,,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,,Age65p,NA,PostSec,0
1922,1991,2,1,0,0,Yes,4,1,2,3,2,3,working class,0.125,Scotland,Muslim,Black African,1,NA,Working full time,Age2544,5,BachPlus,1
1923,1973,7,1,0,1,No,NA,4,3,2,4,2,affluent people,0.26022929,Scotland,Non-religious,Chinese,1,NA,Working full time,Age2544,6,BachPlus,1
1924,1988,6,1,0,1,Yes,2,5,2,3,4,3,affluent people,0.312351042,Scotland,Catholic,Other white,1,NA,Working full time,Age2544,3,BachPlus,1
1925,1988,3,1,0,1,No,NA,4,3,3,3,3,middle class,0.312351042,Scotland,Non-religious,Other white,2,Eth,Working full time,Age2544,4,BachPlus,2
1926,1974,6,1,1,1,No,2,4,4,3,3,3,affluent people,0.125,Scotland,Muslim,White - British/English/Welsh/Scottish/Northern Irish,2,Eth,Working full time,Age2544,5,BachPlus,2
1927,1999,2,0,0,0,Not Employed,4,3,2,2,4,2,working class,0.14738733,Greater London,Catholic,Black African,NA,Ctl,Student,Age1524,5,PostSec,0
1928,1997,3,0,1,0,No,1,3,3,3,3,2,middle class,1.57784183,Greater London,Catholic,Other ethnic group,1,NA,Working full time,Age1524,7,PostSec,1
1929,1993,5,1,0,1,No,2,5,3,3,2,3,middle class,1.295489166,Greater London,Hindu,Indian,3,Eth,Working part-time,Age1524,7,BachPlus,3
1930,1995,7,1,0,0,No,1,3,3,2,2,1,affluent people,0.273710235,Greater London,Muslim,Pakistani,3,Ctl,Working full time,Age1524,5,BachPlus,3
1931,2000,7,0,1,0,Yes,4,4,4,4,3,3,affluent people,0.343481342,Greater London,Muslim,Pakistani,1,Eth,Working full time,Age1524,5,PostSec,1
1932,1992,7,1,0,1,No,NA,5,2,2,1,3,affluent people,1.509220296,Greater London,Non-religious,Other white,2,NA,Working full time,Age1524,5,BachPlus,2
1933,1994,3,1,0,0,,NA,NA,NA,NA,NA,NA,,0.318927556,Greater London,,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,,Age1524,NA,BachPlus,0
1934,1981,3,0,0,0,No,NA,1,2,2,2,2,middle class,0.279386305,Greater London,Non-religious,Black Caribbean,NA,Eth,Other,Age2544,4,HS,0
1935,1987,3,1,0,1,No,2,2,2,2,1,2,middle class,0.8437876,Greater London,Catholic,Other ethnic group,3,NA,Working part-time,Age2544,3,BachPlus,3
1936,1990,2,1,0,0,No,4,5,4,3,4,3,working class,0.8437876,Greater London,Other Christian,Other ethnic group,2,NA,Working part-time,Age2544,5,BachPlus,2
1937,1985,4,1,1,0,No,2,1,4,4,4,4,middle class,0.178147485,Greater London,Other Christian,Other ethnic group,1,Ctl,Working full time,Age2544,6,BachPlus,1
1938,1981,3,0,0,0,Not Employed,NA,2,2,3,3,3,middle class,0.6315536,Greater London,Non-religious,Other ethnic group,NA,Ctl,Other,Age2544,2,HS,0
1939,1988,7,1,1,1,No,1,5,2,4,2,3,affluent people,0.869162745,Greater London,Hindu,Indian,1,NA,Working full time,Age2544,1,BachPlus,1
1940,1987,6,1,0,1,Not Employed,2,5,3,3,3,3,affluent people,0.869162745,Greater London,Hindu,Indian,NA,Eth,Other,Age2544,3,BachPlus,0
1941,1977,3,1,1,1,No,3,5,1,1,2,1,middle class,0.869162745,Greater London,Church of England,Pakistani,4,Ctl,Working full time,Age2544,6,BachPlus,4
1942,1982,7,1,0,1,No,2,4,3,3,3,3,affluent people,0.869162745,Greater London,Muslim,Pakistani,3,Ctl,Working part-time,Age2544,6,BachPlus,3
1943,1982,3,1,0,1,No,2,NA,2,3,2,2,middle class,0.869162745,Greater London,Muslim,Pakistani,4,Eth,Working part-time,Age2544,5,BachPlus,4
1944,1982,7,1,1,1,No,3,4,3,3,3,3,affluent people,0.27616083,Greater London,Muslim,Pakistani,4,NA,Working full time,Age2544,5,BachPlus,4
1945,1978,6,1,1,1,Yes,2,4,3,2,2,2,affluent people,0.27616083,Greater London,Sikh,Indian,2,Eth,Working full time,Age2544,4,BachPlus,2
1946,1981,4,1,1,0,No,2,3,3,3,2,2,middle class,0.183515894,Greater London,Muslim,Pakistani,2,NA,Working full time,Age2544,5,BachPlus,2
1947,1990,3,1,1,0,Yes,4,3,3,3,2,2,middle class,0.183515894,Greater London,Muslim,Pakistani,1,Eth,Working full time,Age2544,6,BachPlus,1
1948,1989,5,1,0,1,No,1,1,4,4,4,4,middle class,0.183515894,Greater London,Muslim,Pakistani,3,Ctl,Working part-time,Age2544,3,BachPlus,3
1949,1991,3,1,0,1,No,2,3,4,2,1,3,middle class,0.183515894,Greater London,Hindu,Indian,2,Ctl,Working full time,Age2544,4,BachPlus,2
1950,1981,6,1,1,0,No,2,4,2,2,3,2,affluent people,0.183515894,Greater London,Muslim,Pakistani,3,Eth,Working full time,Age2544,6,BachPlus,3
1951,1988,1,0,1,1,No,2,1,2,3,2,3,working class,0.230334573,Greater London,Muslim,Pakistani,NA,Ctl,Other,Age2544,5,PostSec,0
1952,1990,5,0,1,1,No,4,1,3,4,3,4,middle class,0.230334573,Greater London,Hindu,Indian,2,Eth,Working full time,Age2544,5,PostSec,2
1953,1990,7,1,0,0,No,1,NA,2,2,2,2,affluent people,1.012583275,Greater London,Catholic,Other white,2,Ctl,Working full time,Age2544,3,BachPlus,2
1954,1982,7,1,0,1,No,4,4,3,3,3,3,affluent people,1.012583275,Greater London,Catholic,Other white,1,NA,Working full time,Age2544,5,BachPlus,1
1955,1987,4,1,0,1,No,2,NA,2,3,3,2,middle class,1.012583275,Greater London,Catholic,Other white,1,Ctl,Working full time,Age2544,6,BachPlus,1
1956,1973,7,1,0,0,No,2,5,3,2,3,2,affluent people,1.012583275,Greater London,Catholic,Other white,3,Eth,Working full time,Age2544,5,BachPlus,3
1957,1986,4,0,0,1,No,NA,NA,2,3,3,1,middle class,1.270380925,Greater London,Non-religious,Other white,NA,NA,Other,Age2544,6,PostSec,0
1958,1983,7,0,0,1,No,2,4,4,3,2,2,affluent people,1.270380925,Greater London,Catholic,Other white,3,NA,Working full time,Age2544,4,PostSec,3
1959,1982,5,0,0,0,No,2,3,1,1,1,1,middle class,1.270380925,Greater London,Catholic,Other white,1,Ctl,Working full time,Age2544,5,PostSec,1
1960,1983,7,0,0,1,No,2,4,2,4,4,4,affluent people,1.270380925,Greater London,Catholic,Other white,2,NA,Working full time,Age2544,1,PostSec,2
1961,1981,5,0,0,0,No,2,2,3,2,2,3,middle class,1.270380925,Greater London,Catholic,Other white,2,NA,Working full time,Age2544,5,PostSec,2
1962,1984,7,0,1,1,Yes,NA,NA,2,2,3,2,affluent people,1.270380925,Greater London,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,Ctl,Working full time,Age2544,5,PostSec,2
1963,1980,5,1,0,0,,NA,NA,NA,NA,NA,NA,,0.213858185,Greater London,,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,,Age2544,5,BachPlus,0
1964,1990,4,1,0,0,,NA,NA,NA,NA,NA,NA,,0.213858185,Greater London,,Other white,NA,Ctl,,Age2544,NA,BachPlus,0
1965,1970,7,1,1,1,No,4,3,4,4,2,4,affluent people,0.349077578,Greater London,Other Christian,Black African,1,Eth,Working full time,Age4564,5,BachPlus,1
1966,1970,7,0,1,1,No,4,3,3,2,2,2,affluent people,0.438027976,Greater London,Other Christian,Black African,1,Eth,Working full time,Age4564,6,PostSec,1
1967,1972,4,1,1,0,No,1,3,2,2,2,2,middle class,0.788945359,Greater London,Catholic,Other ethnic group,1,Ctl,Working full time,Age4564,3,BachPlus,1
1968,1971,6,1,0,0,Yes,NA,3,2,3,2,3,affluent people,0.166544968,Greater London,Non-religious,Chinese,2,NA,Working full time,Age4564,3,BachPlus,2
1969,1959,4,0,1,0,No,NA,3,4,2,2,3,middle class,0.590497997,Greater London,Non-religious,Other ethnic group,2,Eth,Working full time,Age4564,7,HS,2
1970,1962,6,0,0,1,No,2,1,1,1,1,1,affluent people,1.019596915,Greater London,Church of England,Indian,2,NA,Working part-time,Age4564,2,PostSec,2
1971,1971,7,1,1,1,No,2,3,4,3,4,3,affluent people,0.171564647,Greater London,Muslim,Pakistani,1,NA,Working full time,Age4564,3,BachPlus,1
1972,1966,7,1,1,1,No,2,3,2,2,2,3,affluent people,0.946776133,Greater London,Other Christian,Other white,3,Ctl,Working full time,Age4564,6,BachPlus,3
1973,1970,2,0,1,1,No,NA,2,3,3,3,3,working class,1.187827347,Greater London,Non-religious,Other white,1,Ctl,Working full time,Age4564,5,PostSec,1
1974,1972,1,0,0,0,No,2,3,3,3,3,3,working class,1.187827347,Greater London,Other Christian,Other white,1,Ctl,Working full time,Age4564,5,PostSec,1
1975,1962,6,1,1,0,,NA,NA,NA,NA,NA,NA,,0.199935914,Greater London,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age4564,NA,BachPlus,0
1976,1957,3,0,1,0,,NA,NA,NA,NA,NA,NA,,0.708652132,Greater London,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age4564,5,HS,0
1977,1925,5,1,1,0,No,3,4,1,2,3,4,middle class,0.135997873,Greater London,Catholic,Black Caribbean,NA,Ctl,Retired,Age65p,3,BachPlus,0
1978,1946,7,1,1,1,Not Employed,NA,1,1,4,3,4,affluent people,1.500043601,Greater London,Non-religious,Indian,NA,Eth,Retired,Age65p,4,BachPlus,0
1979,1929,4,1,1,0,Yes,3,4,1,2,3,2,middle class,0.476841422,Greater London,Catholic,Pakistani,NA,Eth,"Unemployed, looking for work",Age65p,6,BachPlus,0
1980,1932,1,1,0,0,Yes,1,5,1,1,1,1,working class,0.316986119,Greater London,Hindu,Indian,1,Ctl,Working full time,Age65p,1,BachPlus,1
1981,1949,7,1,1,0,No,1,NA,1,1,1,1,affluent people,1.747510254,Greater London,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age65p,4,BachPlus,0
1982,1943,2,0,0,0,,NA,NA,NA,NA,NA,NA,,1.308091933,Greater London,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age65p,NA,HS,0
1983,1996,1,0,0,0,No,4,NA,4,4,3,4,working class,1.397526923,North East,Church of England,Other white,NA,NA,"Unemployed, looking for work",Age1524,5,PostSec,0
1984,1990,2,1,1,0,Yes,2,3,3,3,2,2,working class,0.157741886,North East,Buddhist,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,"Unemployed, looking for work",Age2544,4,BachPlus,0
1985,1984,5,1,1,0,,NA,NA,NA,NA,NA,NA,,0.157741886,North East,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age2544,NA,BachPlus,0
1986,1980,5,0,1,0,,NA,NA,NA,NA,NA,NA,,0.198001661,North East,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age2544,NA,PostSec,0
1987,1971,7,1,1,1,No,NA,1,3,3,3,3,affluent people,0.58225296,North East,Non-religious,Chinese,1,NA,Working full time,Age4564,1,BachPlus,1
1988,1959,2,1,0,1,No,1,3,2,2,2,3,working class,0.698758621,North East,Other Christian,Other white,NA,Eth,Retired,Age4564,5,BachPlus,0
1989,1960,2,0,0,0,,NA,NA,NA,NA,NA,NA,,0.522983052,North East,,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,,Age4564,NA,HS,0
1990,1950,5,1,0,0,,NA,NA,NA,NA,NA,NA,,0.272514052,North East,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age65p,NA,BachPlus,0
1991,1994,2,1,1,0,No,2,3,2,2,2,2,working class,1.174992809,North West,Catholic,Indian,NA,Ctl,Student,Age1524,4,BachPlus,0
1992,1995,5,1,0,1,No,4,2,4,4,3,1,middle class,1.36885144,North West,Muslim,White - Irish,1,Eth,Working full time,Age1524,7,BachPlus,1
1993,1981,3,0,1,0,Yes,4,2,2,3,2,4,middle class,0.125,North West,Muslim,Black Caribbean,1,Eth,Working full time,Age2544,1,PostSec,1
1994,1980,3,1,0,0,No,NA,NA,4,3,3,3,middle class,0.765289985,North West,Non-religious,Chinese,3,NA,Working full time,Age2544,7,BachPlus,3
1995,1990,7,1,0,1,Yes,3,4,2,2,3,2,affluent people,0.250440563,North West,Muslim,Pakistani,2,Eth,Working full time,Age2544,3,BachPlus,2
1996,1973,4,1,0,1,Yes,2,1,4,4,3,3,middle class,0.166409656,North West,Muslim,Pakistani,3,NA,Working full time,Age2544,5,BachPlus,3
1997,1988,1,0,0,1,Not Employed,4,3,4,4,4,4,working class,0.208875183,North West,Muslim,Indian,NA,Eth,"Unemployed, looking for work",Age2544,7,PostSec,0
1998,1977,4,1,1,1,No,2,4,3,3,3,2,middle class,0.918391213,North West,Catholic,Other white,3,Ctl,Working part-time,Age2544,3,BachPlus,3
1999,1979,7,1,0,0,,NA,NA,NA,NA,NA,NA,,0.193930752,North West,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age2544,NA,BachPlus,0
2000,1979,5,1,0,0,,NA,NA,NA,NA,NA,NA,,0.193930752,North West,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age2544,NA,BachPlus,0
2001,1984,4,0,1,0,,NA,NA,NA,NA,NA,NA,,0.687402819,North West,,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,,Age2544,NA,HS,0
2002,1969,4,1,0,1,Yes,1,2,4,4,4,2,middle class,0.155569624,North West,Muslim,Pakistani,4,Eth,Working full time,Age4564,5,BachPlus,4
2003,1954,6,0,0,1,No,1,1,2,3,4,3,affluent people,0.966601008,North West,Other Christian,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age4564,6,HS,2
2004,1963,3,1,0,0,,NA,NA,NA,NA,NA,NA,,0.18130296,North West,,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,,Age4564,1,BachPlus,0
2005,1952,5,0,1,0,,NA,NA,NA,NA,NA,NA,,0.642719273,North West,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age4564,4,HS,0
2006,1968,5,0,1,0,,NA,NA,NA,NA,NA,NA,,0.642719273,North West,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age4564,NA,HS,0
2007,1970,1,0,0,0,,NA,NA,NA,NA,NA,NA,,0.642719273,North West,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age4564,NA,HS,0
2008,1966,4,0,0,0,,NA,NA,NA,NA,NA,NA,,0.642719273,North West,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age4564,NA,HS,0
2009,1992,1,1,0,0,No,2,NA,3,2,3,2,working class,1.801403319,Northern Ireland,Other Christian,Other white,1,Ctl,Working full time,Age1524,2,BachPlus,1
2010,1996,1,0,0,0,No,2,NA,2,3,4,3,working class,6.375457556,Northern Ireland,Catholic,Other white,1,NA,Working part-time,Age1524,1,HS,1
2011,1997,5,1,0,0,,NA,NA,NA,NA,NA,NA,,0.380742292,Northern Ireland,,White - Irish,NA,Eth,,Age1524,NA,BachPlus,0
2012,1979,6,1,0,0,No,NA,NA,2,2,2,2,affluent people,1.208647573,Northern Ireland,Non-religious,Other white,1,Ctl,Working full time,Age2544,5,BachPlus,1
2013,1969,3,0,1,0,No,NA,3,2,3,3,1,middle class,4.000060065,Northern Ireland,Non-religious,Other white,1,Ctl,Working full time,Age4564,2,HS,1
2014,2000,3,0,0,0,,NA,NA,NA,NA,NA,NA,,0.595761637,Scotland,,Other white,NA,Ctl,,Age1524,NA,PostSec,0
2015,1976,1,1,1,1,Yes,4,1,3,3,3,3,working class,0.273311563,Scotland,Muslim,Pakistani,5,Eth,Working full time,Age2544,5,BachPlus,5
2016,1981,4,1,0,1,No,2,3,2,3,2,3,middle class,1.507025086,Scotland,Catholic,Other white,2,Ctl,Working part-time,Age2544,4,BachPlus,2
2017,1981,4,0,1,1,No,NA,NA,2,2,2,2,middle class,1.890647038,Scotland,Non-religious,Other white,1,NA,Working full time,Age2544,4,PostSec,1
2018,1985,1,0,1,0,No,NA,NA,3,3,2,2,working class,1.890647038,Scotland,Non-religious,Other white,NA,NA,"Unemployed, looking for work",Age2544,6,PostSec,0
2019,1972,6,0,1,0,,NA,NA,NA,NA,NA,NA,,0.373633374,Scotland,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age4564,1,PostSec,0
2020,1946,5,1,1,0,,NA,NA,NA,NA,NA,NA,,0.549832432,Scotland,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age65p,NA,BachPlus,0
2021,1946,6,0,1,0,,NA,NA,NA,NA,NA,NA,,0.689870417,Scotland,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age65p,5,PostSec,0
2022,1948,1,0,0,0,,NA,NA,NA,NA,NA,NA,,0.689870417,Scotland,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age65p,2,PostSec,0
2023,2000,2,0,0,0,No,3,1,2,2,1,3,working class,0.335502558,South East,Hindu,Other ethnic group,NA,Eth,Student,Age1524,2,PostSec,0
2024,1978,6,1,0,1,No,NA,NA,3,3,3,4,affluent people,0.848989285,South East,Non-religious,Chinese,1,NA,Working part-time,Age2544,5,BachPlus,1
2025,1988,5,1,1,0,No,2,1,3,3,3,3,middle class,0.848989285,South East,Catholic,Other ethnic group,2,Ctl,Working full time,Age2544,2,BachPlus,2
2026,1987,7,0,1,0,No,NA,5,1,1,1,1,affluent people,1.065155951,South East,Non-religious,Other ethnic group,1,Ctl,Working full time,Age2544,4,PostSec,1
2027,1987,5,1,0,1,No,2,1,2,2,2,2,middle class,0.874520774,South East,Hindu,Indian,NA,Ctl,"Unemployed, looking for work",Age2544,7,BachPlus,0
2028,1987,7,1,0,1,No,2,NA,1,4,2,2,affluent people,0.874520774,South East,Muslim,Indian,NA,Eth,Other,Age2544,3,BachPlus,0
2029,1977,5,1,0,0,Yes,1,1,4,4,1,2,middle class,0.184649448,South East,Muslim,Pakistani,5,NA,Working full time,Age2544,5,BachPlus,5
2030,1989,5,1,0,1,No,2,NA,2,2,2,2,middle class,1.018824961,South East,Other Christian,Other white,NA,Eth,"Unemployed, looking for work",Age2544,3,BachPlus,0
2031,1980,3,0,0,1,No,2,4,3,3,3,3,middle class,1.27821098,South East,Catholic,Other white,NA,NA,"Unemployed, looking for work",Age2544,6,PostSec,0
2032,1988,3,0,1,1,Yes,3,3,3,4,4,3,middle class,0.406277382,South East,Catholic,White - British/English/Welsh/Scottish/Northern Irish,4,NA,Working full time,Age2544,7,PostSec,4
2033,1980,6,0,1,0,,NA,NA,NA,NA,NA,NA,,0.762588806,South East,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age2544,NA,HS,0
2034,1965,6,0,0,0,No,NA,NA,2,3,3,2,affluent people,1.025881815,South East,Non-religious,Bangladeshi,1,NA,Working full time,Age4564,5,PostSec,1
2035,1970,7,0,0,1,No,1,3,4,4,3,3,affluent people,0.216671646,South East,Sikh,Indian,3,NA,Working part-time,Age4564,6,PostSec,3
2036,1958,2,1,0,0,,NA,NA,NA,NA,NA,NA,,0.201170637,South East,,Other white,NA,NA,,Age4564,NA,BachPlus,0
2037,1963,7,1,0,0,,NA,NA,NA,NA,NA,NA,,0.201170637,South East,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age4564,NA,BachPlus,0
2038,1953,6,0,0,0,,NA,NA,NA,NA,NA,NA,,0.713021208,South East,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age4564,NA,HS,0
2039,1970,6,0,0,0,,NA,NA,NA,NA,NA,NA,,0.25248205,South East,,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,,Age4564,NA,PostSec,0
2040,1938,7,1,1,1,Yes,2,NA,2,2,3,3,affluent people,0.558985367,South East,Other Christian,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age65p,4,BachPlus,0
2041,1939,3,1,1,0,,NA,NA,NA,NA,NA,NA,,0.371619059,South East,,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,,Age65p,NA,BachPlus,0
2042,1944,3,1,1,0,,NA,NA,NA,NA,NA,NA,,0.371619059,South East,,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,,Age65p,NA,BachPlus,0
