X,yob,incnum,Bachelor,Male,marital,union,relfreq,moreno,religionlink,regionlink,classlink,racelink,respondent_class,weight,region,religion,race,joblossnum,taxarg,employment,agecat,taxnum,educsimple,jl2
1837,1962,5,1,1,1,No,1,2,4,2,3,2,middle class,0.563970955,Baden-Wurttemberg,Jewish,Other,2,Ctl,Working full time,Age4564,4,BachPlus,2
1838,1967,2,1,0,0,No,1,NA,4,2,3,1,working class,0.563970955,Baden-Wurttemberg,Buddhist,Poles,NA,Ctl,Other,Age4564,3,BachPlus,0
1839,1962,5,1,1,1,No,1,3,3,3,3,3,middle class,0.563970955,Baden-Wurttemberg,Jewish,Other,2,Reg,Working full time,Age4564,2,BachPlus,2
1840,1953,3,1,0,0,No,1,5,1,2,2,4,middle class,0.563970955,Baden-Wurttemberg,Other,Other,NA,Reg,"Unemployed, looking for work",Age4564,4,BachPlus,0
1841,1969,2,0,1,1,No,1,3,2,3,3,3,working class,1.669741833,Baden-Wurttemberg,Other,Romanians,NA,Ctl,Retired,Age4564,5,LessBach,0
1842,1968,2,1,0,1,No,4,NA,2,1,3,4,working class,0.125,Baden-Wurttemberg,Muslim,Other,1,Ctl,Working part-time,Age4564,4,BachPlus,1
1843,1956,7,0,1,0,,NA,NA,NA,NA,NA,NA,,0.310654563,Baden-Wurttemberg,,Greeks,NA,Reg,,Age4564,NA,LessBach,0
1844,1996,5,1,0,1,Yes,1,NA,4,3,4,4,middle class,0.125,Bavaria,Muslim,Germans,1,Reg,Working full time,Age1524,3,BachPlus,1
1845,1992,3,0,1,0,,NA,NA,NA,NA,NA,NA,,0.177495439,Bavaria,,Germans,NA,Eth,,Age1524,NA,LessBach,0
1846,1994,1,1,0,1,Yes,2,1,4,4,4,4,working class,0.163608723,Bavaria,Muslim,Turks,3,Reg,Working full time,Age1524,2,BachPlus,3
1847,1998,1,0,0,0,Yes,1,2,1,1,4,2,working class,0.453727458,Bavaria,Protestant,Russians,NA,Eth,Student,Age1524,7,LessBach,0
1848,1985,6,1,1,0,No,NA,NA,NA,NA,NA,NA,,0.221579083,Bavaria,,Germans,1,Ctl,Working full time,Age2544,4,BachPlus,1
1849,1989,7,1,1,1,No,3,3,1,1,4,3,affluent people,0.221579083,Bavaria,Catholic,Germans,3,Reg,Working full time,Age2544,6,BachPlus,3
1850,1982,5,0,0,1,No,NA,3,3,2,3,3,middle class,0.629799989,Bavaria,Non-religious,Germans,NA,Eth,Other,Age2544,3,LessBach,0
1851,1980,4,1,0,0,Yes,1,2,4,3,4,4,middle class,0.125,Bavaria,Muslim,Germans,1,Eth,On a long-term leave,Age2544,7,BachPlus,1
1852,1988,2,0,0,1,No,2,5,2,3,3,2,working class,0.255587337,Bavaria,Catholic,Germans,1,Ctl,Working full time,Age2544,3,LessBach,1
1853,1981,5,1,0,0,,NA,NA,NA,NA,NA,NA,,0.125,Bavaria,,Germans,NA,Ctl,,Age2544,5,BachPlus,0
1854,1983,7,1,0,0,,NA,NA,NA,NA,NA,NA,,0.125,Bavaria,,Germans,NA,Eth,,Age2544,NA,BachPlus,0
1855,1983,5,1,0,1,No,NA,3,2,1,2,2,middle class,0.575725331,Bavaria,Non-religious,Russians,2,Ctl,Working full time,Age2544,4,BachPlus,2
1856,1973,5,1,1,1,No,2,NA,3,1,2,2,middle class,0.575725331,Bavaria,Other,Other,2,Reg,Working full time,Age2544,5,BachPlus,2
1857,1983,1,1,0,1,No,1,1,1,3,2,2,working class,0.575725331,Bavaria,Muslim,No information,4,Reg,Working part-time,Age2544,2,BachPlus,4
1858,1991,3,1,0,1,Yes,4,1,2,2,2,2,middle class,0.575725331,Bavaria,Other,Romanians,2,Ctl,Working full time,Age2544,2,BachPlus,2
1859,1989,4,1,0,1,No,2,3,2,4,3,4,middle class,0.575725331,Bavaria,Catholic,Other,1,Ctl,Working part-time,Age2544,6,BachPlus,1
1860,1985,4,1,0,1,No,NA,2,3,1,2,2,middle class,0.575725331,Bavaria,Non-religious,Serbs,NA,Reg,"Unemployed, looking for work",Age2544,7,BachPlus,0
1861,1978,1,1,0,0,Yes,2,5,1,1,1,4,working class,0.575725331,Bavaria,Other,Serbs,NA,Reg,"Unemployed, looking for work",Age2544,4,BachPlus,0
1862,1989,3,0,0,1,Not Employed,2,5,3,2,2,1,middle class,1.705443229,Bavaria,Muslim,Turks,4,Ctl,Working full time,Age2544,2,LessBach,4
1863,1987,6,0,0,1,No,1,2,3,4,3,2,affluent people,1.705443229,Bavaria,Muslim,Bosnians,1,Eth,Working full time,Age2544,2,LessBach,1
1864,1982,7,0,0,1,No,2,NA,2,2,2,2,affluent people,1.705443229,Bavaria,Catholic,Other,1,Ctl,Working full time,Age2544,4,LessBach,1
1865,1991,1,1,0,1,Yes,2,4,3,2,2,1,working class,0.234762038,Bavaria,Catholic,Italians,1,Ctl,Working part-time,Age2544,3,BachPlus,1
1866,1984,6,0,1,1,Yes,4,2,1,2,1,4,affluent people,0.316923018,Bavaria,Muslim,Turks,1,Eth,Working full time,Age2544,5,LessBach,1
1867,1965,4,0,1,1,Yes,NA,4,3,4,3,4,middle class,0.557103684,Bavaria,Non-religious,Germans,1,Eth,Working full time,Age4564,4,LessBach,1
1868,1959,2,0,1,0,No,2,5,1,2,1,2,working class,0.227590446,Bavaria,Catholic,Germans,1,Reg,Working full time,Age4564,3,LessBach,1
1869,1960,7,1,0,0,,NA,NA,NA,NA,NA,NA,,0.125,Bavaria,,Germans,NA,Reg,,Age4564,NA,BachPlus,0
1870,1965,5,1,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Bavaria,,Germans,NA,Eth,,Age4564,NA,BachPlus,0
1871,1964,4,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Bavaria,,Germans,NA,Eth,,Age4564,3,LessBach,0
1872,1962,4,1,1,0,No,4,3,2,1,1,2,middle class,0.509488202,Bavaria,Jewish,Russians,1,Eth,Working full time,Age4564,1,BachPlus,1
1873,1963,6,0,0,0,No,1,3,2,4,3,4,affluent people,1.504262162,Bavaria,Other,Other,NA,Eth,Other,Age4564,2,LessBach,0
1874,1967,6,0,1,1,Yes,4,NA,4,1,2,4,affluent people,1.504262162,Bavaria,Muslim,Turks,1,Ctl,Working full time,Age4564,6,LessBach,1
1875,1956,6,1,1,0,Yes,1,5,3,3,4,2,affluent people,0.209252713,Bavaria,Protestant,Greeks,1,Eth,Working full time,Age4564,3,BachPlus,1
1876,1948,4,0,0,0,,NA,NA,NA,NA,NA,NA,,0.391701186,Bavaria,,Germans,NA,Ctl,,Age65p,NA,LessBach,0
1877,1945,5,0,1,1,No,NA,NA,1,2,2,3,middle class,5.8608191,Bavaria,Non-religious,Austrians,NA,Ctl,Retired,Age65p,3,LessBach,0
1878,1926,1,1,1,1,Not Employed,2,5,2,1,1,1,working class,0.761654721,Bavaria,Catholic,Greeks,1,Ctl,Working full time,Age65p,1,BachPlus,1
1879,1999,4,1,1,0,Not Employed,3,3,3,3,3,3,middle class,0.20778858,Berlin,Jewish,Germans,NA,Ctl,Retired,Age1524,3,BachPlus,0
1880,1999,4,1,0,0,Not Employed,3,4,2,2,2,2,middle class,0.125,Berlin,Hindu,Germans,NA,Reg,"Unemployed, looking for work",Age1524,4,BachPlus,0
1881,1998,5,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Berlin,,Germans,NA,Ctl,,Age1524,NA,LessBach,0
1882,1999,5,1,0,0,Not Employed,4,1,3,4,3,3,middle class,0.537561242,Berlin,Jewish,Greeks,4,Eth,On a long-term leave,Age1524,6,BachPlus,4
1883,1996,2,1,1,0,Not Employed,4,5,3,2,1,4,working class,0.125,Berlin,Jewish,Italians,NA,Reg,Retired,Age1524,5,BachPlus,0
1884,1999,3,1,0,0,Yes,2,4,2,1,2,3,middle class,0.125,Berlin,Buddhist,Croats,NA,Ctl,"Unemployed, looking for work",Age1524,5,BachPlus,0
1885,1984,4,1,1,0,No,3,4,2,2,2,2,middle class,0.148773084,Berlin,Buddhist,Germans,1,Reg,Working full time,Age2544,4,BachPlus,1
1886,1978,2,1,1,0,No,1,5,1,3,4,3,working class,0.148773084,Berlin,Catholic,Germans,1,Ctl,Working full time,Age2544,5,BachPlus,1
1887,1989,2,0,1,0,No,NA,4,4,4,4,4,working class,0.408667388,Berlin,Non-religious,Germans,NA,Ctl,Student,Age2544,7,LessBach,0
1888,1988,4,0,0,1,No,1,NA,4,4,3,4,middle class,0.408667388,Berlin,Other,Germans,NA,Ctl,Other,Age2544,3,LessBach,0
1889,1991,5,1,0,0,,NA,NA,NA,NA,NA,NA,,0.125,Berlin,,Germans,NA,Eth,,Age2544,3,BachPlus,0
1890,1977,5,1,1,0,No,2,3,1,3,3,1,middle class,0.374240695,Berlin,Other,Russians,2,Ctl,Working full time,Age2544,7,BachPlus,2
1891,1991,4,1,1,0,Not Employed,4,5,4,3,3,3,middle class,0.374240695,Berlin,Muslim,Turks,NA,Reg,Student,Age2544,2,BachPlus,0
1892,1991,4,1,0,1,No,NA,NA,1,3,3,3,middle class,0.374240695,Berlin,Non-religious,Greeks,1,Eth,Working full time,Age2544,6,BachPlus,1
1893,1990,4,1,1,0,No,NA,5,3,4,4,4,middle class,0.374240695,Berlin,Non-religious,Other,2,Ctl,Working full time,Age2544,5,BachPlus,2
1894,1983,5,1,0,0,No,NA,4,1,4,4,4,middle class,0.374240695,Berlin,Non-religious,Other,NA,Reg,Other,Age2544,4,BachPlus,0
1895,1978,4,1,1,0,No,NA,4,1,1,1,4,middle class,0.374240695,Berlin,Non-religious,Other,1,Ctl,Working full time,Age2544,4,BachPlus,1
1896,1989,6,1,1,0,Yes,2,1,4,1,3,2,affluent people,0.374240695,Berlin,Catholic,Poles,1,Ctl,Working full time,Age2544,4,BachPlus,1
1897,1987,4,1,1,0,Yes,1,5,1,1,1,1,middle class,0.157166027,Berlin,Protestant,Greeks,3,Ctl,On a long-term leave,Age2544,3,BachPlus,3
1898,1990,6,1,1,1,Yes,1,4,3,3,2,2,affluent people,0.157166027,Berlin,Muslim,Italians,1,Eth,Working full time,Age2544,5,BachPlus,1
1899,1978,7,1,1,1,No,1,1,1,3,2,1,affluent people,0.125,Berlin,Protestant,Other,1,Eth,Working full time,Age2544,4,BachPlus,1
1900,1978,3,0,0,1,No,2,3,3,2,3,2,middle class,0.209473908,Berlin,Muslim,Turks,NA,Ctl,"Unemployed, looking for work",Age2544,5,LessBach,0
1901,1965,5,1,0,0,Yes,1,NA,1,4,4,4,middle class,0.332070752,Berlin,Catholic,Poles,3,Ctl,Working full time,Age4564,7,BachPlus,3
1902,1977,6,1,0,0,,NA,NA,NA,NA,NA,NA,,0.125,Brandenburg,,Germans,NA,Ctl,,Age2544,NA,BachPlus,0
1903,1976,3,1,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Brandenburg,,Germans,NA,Eth,,Age2544,1,BachPlus,0
1904,1961,5,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Brandenburg,,Germans,NA,Eth,,Age4564,NA,LessBach,0
1905,1943,4,0,0,0,No,3,3,3,3,3,3,middle class,1.949184927,Brandenburg,Jewish,Italians,NA,Reg,"Unemployed, looking for work",Age65p,7,LessBach,0
1906,1998,6,1,1,1,Yes,2,4,3,4,3,2,affluent people,0.125,Hamburg,Catholic,Germans,5,Ctl,Working part-time,Age1524,6,BachPlus,5
1907,1993,4,1,1,0,No,1,4,3,3,2,3,middle class,0.525382703,Hamburg,Muslim,Turks,NA,Ctl,Student,Age1524,6,BachPlus,0
1908,1999,6,1,1,0,No,2,4,2,3,3,1,affluent people,0.525382703,Hamburg,Muslim,Austrians,3,Ctl,Working part-time,Age1524,2,BachPlus,3
1909,1998,4,1,0,1,Yes,2,5,1,1,1,3,middle class,0.215374023,Hamburg,Muslim,Turks,1,Eth,Working part-time,Age1524,7,BachPlus,1
1910,1998,5,1,0,1,No,NA,NA,1,2,4,3,middle class,0.125,Hamburg,Non-religious,Greeks,1,Ctl,Working full time,Age1524,1,BachPlus,1
1911,1985,6,1,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Hamburg,,Germans,NA,Ctl,,Age2544,NA,BachPlus,0
1912,1978,1,1,0,0,No,NA,NA,2,4,3,1,working class,0.365914153,Hamburg,Non-religious,Other,2,Ctl,Working full time,Age2544,2,BachPlus,2
1913,1976,5,1,0,1,Not Employed,NA,NA,3,2,2,1,middle class,0.365914153,Hamburg,Non-religious,Other,NA,Ctl,"Unemployed, looking for work",Age2544,4,BachPlus,0
1914,1969,3,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Hamburg,,Germans,NA,Ctl,,Age4564,NA,LessBach,0
1915,1966,4,0,1,1,No,NA,3,1,3,3,3,middle class,0.943125519,Hamburg,Non-religious,No information,2,Eth,Working full time,Age4564,4,LessBach,2
1916,1971,5,0,1,1,Yes,2,5,3,2,3,2,middle class,0.37625565,Hamburg,Muslim,Turks,1,Eth,Working full time,Age4564,4,LessBach,1
1917,1995,2,1,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Hesse,,Germans,NA,Eth,,Age1524,1,BachPlus,0
1918,1997,3,1,0,0,No,3,5,1,3,2,4,middle class,0.338072159,Hesse,Buddhist,Turks,3,Ctl,Working part-time,Age1524,1,BachPlus,3
1919,1995,7,1,0,0,No,2,3,2,2,3,1,affluent people,0.338072159,Hesse,Muslim,Turks,1,Eth,Working part-time,Age1524,3,BachPlus,1
1920,1996,3,0,0,0,Yes,2,3,3,2,3,2,middle class,0.983622712,Hesse,Hindu,Turks,3,Eth,Working full time,Age1524,4,LessBach,3
1921,1973,7,1,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Hesse,,Germans,NA,Ctl,,Age2544,1,BachPlus,0
1922,1979,1,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Hesse,,Germans,NA,Reg,,Age2544,NA,LessBach,0
1923,1984,7,0,1,1,No,2,3,2,2,2,2,affluent people,0.125,Hesse,Other,Germans,1,Reg,Working full time,Age2544,2,LessBach,1
1924,1978,4,1,1,1,No,1,NA,1,1,3,3,middle class,0.583740304,Hesse,Protestant,Russians,2,Eth,Working full time,Age2544,3,BachPlus,2
1925,1980,5,1,1,0,No,4,3,3,2,3,3,middle class,0.583740304,Hesse,Hindu,Romanians,2,Eth,Working full time,Age2544,5,BachPlus,2
1926,1984,7,1,0,1,No,4,NA,4,3,3,4,affluent people,0.583740304,Hesse,Catholic,Croats,NA,Eth,Other,Age2544,3,BachPlus,0
1927,1978,5,1,0,0,No,3,3,2,2,1,2,middle class,0.237848774,Hesse,Protestant,Romanians,1,Ctl,Working part-time,Age2544,6,BachPlus,1
1928,1978,5,1,1,1,Yes,4,NA,2,2,2,2,middle class,0.237848774,Hesse,Muslim,Other,3,Reg,Working full time,Age2544,3,BachPlus,3
1929,1991,3,1,0,1,No,4,5,2,4,4,4,middle class,0.125,Hesse,Protestant,No information,NA,Eth,Other,Age2544,2,BachPlus,0
1930,1975,3,0,0,1,No,1,3,3,4,4,2,middle class,0.321197297,Hesse,Muslim,Turks,NA,Ctl,Other,Age2544,3,LessBach,0
1931,1969,5,1,1,0,Yes,1,4,3,1,2,2,middle class,0.125,Hesse,Catholic,Germans,1,Eth,Working full time,Age4564,3,BachPlus,1
1932,1964,2,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Hesse,,Germans,NA,Eth,,Age4564,NA,LessBach,0
1933,1951,1,0,1,0,,NA,NA,NA,NA,NA,NA,,0.397056299,Hesse,,Germans,NA,Eth,,Age65p,NA,LessBach,0
1934,1946,7,0,0,0,Not Employed,1,NA,1,1,1,1,affluent people,5.945224086,Hesse,Muslim,No information,NA,Eth,Retired,Age65p,1,LessBach,0
1935,1993,4,0,0,0,No,NA,1,2,2,3,2,middle class,1.097788129,Lower Saxony,Non-religious,Germans,2,Reg,Working full time,Age1524,4,LessBach,2
1936,1994,4,1,1,0,No,NA,2,2,3,1,2,middle class,0.157712684,Lower Saxony,Non-religious,Germans,3,Eth,Working full time,Age1524,5,BachPlus,3
1937,1994,2,1,0,0,No,2,3,2,4,2,2,working class,1.002132018,Bremen,Buddhist,Serbs,NA,Eth,"Unemployed, looking for work",Age1524,1,BachPlus,0
1938,1994,4,1,0,0,Yes,1,5,2,2,2,2,middle class,0.193435569,Lower Saxony,Catholic,Italians,4,Ctl,Working full time,Age1524,5,BachPlus,4
1939,1993,5,1,0,0,No,1,3,3,1,2,2,middle class,0.193435569,Lower Saxony,Muslim,Turks,2,Ctl,Working full time,Age1524,3,BachPlus,2
1940,1993,2,1,1,0,No,3,5,1,2,2,3,working class,0.193435569,Lower Saxony,Jewish,Romanians,1,Ctl,Working part-time,Age1524,3,BachPlus,1
1941,1974,5,0,0,1,No,2,3,2,3,4,4,middle class,0.757271286,Lower Saxony,Catholic,Germans,1,Reg,Working part-time,Age2544,6,LessBach,1
1942,1987,4,1,0,0,No,4,2,4,4,3,4,middle class,0.125,Bremen,Other,Germans,1,Reg,Working part-time,Age2544,4,BachPlus,1
1943,1980,4,0,0,0,Yes,NA,4,1,3,3,3,middle class,0.150442898,Bremen,Non-religious,Germans,1,Eth,Working full time,Age2544,2,LessBach,1
1944,1989,7,1,1,1,No,1,NA,2,3,2,1,affluent people,0.691870611,Lower Saxony,Catholic,Poles,2,Ctl,Working full time,Age2544,1,BachPlus,2
1945,1980,3,1,0,1,No,1,2,1,3,2,3,middle class,0.691870611,Lower Saxony,Catholic,Italians,1,Reg,Working full time,Age2544,2,BachPlus,1
1946,1971,7,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Lower Saxony,,Germans,NA,Eth,,Age4564,NA,LessBach,0
1947,1948,5,1,1,1,No,NA,NA,1,3,3,4,middle class,0.86146145,Lower Saxony,Non-religious,Germans,1,Ctl,Working part-time,Age65p,2,BachPlus,1
1948,1949,1,0,1,0,Yes,1,3,1,3,4,4,working class,2.573305378,Lower Saxony,Protestant,Germans,NA,Reg,Retired,Age65p,6,LessBach,0
1949,1950,1,0,1,0,,NA,NA,NA,NA,NA,NA,,0.469302336,Lower Saxony,,Germans,NA,Reg,,Age65p,NA,LessBach,0
1950,1924,5,1,1,0,No,1,3,2,3,4,2,middle class,2.346547332,Bremen,Catholic,Russians,NA,Reg,Retired,Age65p,4,BachPlus,0
1951,1993,1,0,0,0,,NA,NA,NA,NA,NA,NA,,0.240705781,Mecklenburg-Western Pomerania,,Germans,NA,Ctl,,Age1524,NA,LessBach,0
1952,1983,3,0,1,1,No,NA,4,2,2,2,1,middle class,0.350381115,Mecklenburg-Western Pomerania,Non-religious,Germans,2,Reg,Working full time,Age2544,3,LessBach,2
1953,1958,3,0,1,0,,NA,NA,NA,NA,NA,NA,,0.15335248,Mecklenburg-Western Pomerania,,Germans,NA,Eth,,Age4564,2,LessBach,0
1954,1967,3,0,0,0,,NA,NA,NA,NA,NA,NA,,0.15335248,Mecklenburg-Western Pomerania,,Germans,NA,Reg,,Age4564,NA,LessBach,0
1955,1993,2,1,1,0,,NA,NA,NA,NA,NA,NA,,0.125,North Rhine-Westphalia,,Germans,NA,Reg,,Age1524,NA,BachPlus,0
1956,1999,2,0,1,0,No,1,4,3,4,2,3,working class,0.182304701,North Rhine-Westphalia,Protestant,Germans,NA,Reg,"Unemployed, looking for work",Age1524,5,LessBach,0
1957,2000,7,1,0,0,No,4,3,1,1,2,4,affluent people,0.857213008,North Rhine-Westphalia,Protestant,Other,1,Ctl,Working part-time,Age1524,3,BachPlus,1
1958,2000,4,1,0,1,Yes,1,5,1,2,1,1,middle class,0.343168919,North Rhine-Westphalia,Protestant,Croats,2,Eth,Working full time,Age1524,1,BachPlus,2
1959,1993,4,1,0,0,Yes,3,2,3,4,2,3,middle class,0.167990675,North Rhine-Westphalia,Muslim,Turks,2,Reg,Working full time,Age1524,4,BachPlus,2
1960,1992,5,0,0,0,,NA,NA,NA,NA,NA,NA,,0.467036698,North Rhine-Westphalia,,Turks,NA,Reg,,Age1524,NA,LessBach,0
1961,1981,5,1,0,1,No,1,3,3,3,3,3,middle class,0.227744851,North Rhine-Westphalia,Muslim,Germans,3,Reg,Working part-time,Age2544,2,BachPlus,3
1962,1987,6,0,0,1,No,1,1,2,2,2,2,affluent people,0.648527184,North Rhine-Westphalia,Protestant,Germans,2,Reg,Working full time,Age2544,3,LessBach,2
1963,1984,7,1,0,0,Yes,2,4,2,2,2,2,affluent people,0.125,North Rhine-Westphalia,Catholic,Germans,1,Ctl,Working part-time,Age2544,3,BachPlus,1
1964,1984,3,1,0,0,Yes,1,4,2,2,1,2,middle class,0.125,North Rhine-Westphalia,Catholic,Germans,3,Reg,Working full time,Age2544,3,BachPlus,3
1965,1990,7,1,0,0,,NA,NA,NA,NA,NA,NA,,0.125,North Rhine-Westphalia,,Germans,NA,Reg,,Age2544,NA,BachPlus,0
1966,1991,4,1,0,0,,NA,NA,NA,NA,NA,NA,,0.125,North Rhine-Westphalia,,Germans,NA,Reg,,Age2544,NA,BachPlus,0
1967,1978,4,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,North Rhine-Westphalia,,Germans,NA,Reg,,Age2544,NA,LessBach,0
1968,1989,4,0,0,0,,NA,NA,NA,NA,NA,NA,,0.125,North Rhine-Westphalia,,Germans,NA,Eth,,Age2544,NA,LessBach,0
1969,1982,4,0,0,0,,NA,NA,NA,NA,NA,NA,,0.125,North Rhine-Westphalia,,Germans,NA,Eth,,Age2544,NA,LessBach,0
1970,1991,3,1,0,1,Not Employed,2,5,3,2,2,1,middle class,0.592788587,North Rhine-Westphalia,Other,Other,NA,Eth,Retired,Age2544,1,BachPlus,0
1971,1986,5,1,0,1,Yes,NA,5,1,4,3,3,middle class,0.592788587,North Rhine-Westphalia,Non-religious,Other,1,Eth,Working full time,Age2544,6,BachPlus,1
1972,1980,3,1,0,1,No,2,2,3,3,3,2,middle class,0.592788587,North Rhine-Westphalia,Muslim,Other,4,Reg,Working part-time,Age2544,4,BachPlus,4
1973,1983,7,1,0,1,Yes,2,4,4,2,3,2,affluent people,0.592788587,North Rhine-Westphalia,Muslim,Other,2,Eth,Working full time,Age2544,7,BachPlus,2
1974,1981,5,1,1,0,No,3,4,2,4,2,2,middle class,0.592788587,North Rhine-Westphalia,Muslim,Croats,NA,Eth,"Unemployed, looking for work",Age2544,3,BachPlus,0
1975,1990,3,1,0,1,No,2,4,2,1,1,2,middle class,0.592788587,North Rhine-Westphalia,Catholic,Italians,2,Ctl,Working full time,Age2544,4,BachPlus,2
1976,1982,6,1,0,1,Yes,2,3,3,1,1,4,affluent people,0.592788587,North Rhine-Westphalia,Catholic,Poles,1,Ctl,Working part-time,Age2544,1,BachPlus,1
1977,1973,3,0,0,1,No,2,NA,4,4,4,1,middle class,1.757269206,North Rhine-Westphalia,Jewish,Russians,1,Ctl,Working full time,Age2544,1,LessBach,1
1978,1978,2,0,0,1,No,1,2,2,2,2,2,working class,1.757269206,North Rhine-Westphalia,Catholic,Other,1,Reg,Working part-time,Age2544,4,LessBach,1
1979,1986,5,0,1,1,No,4,4,1,1,2,2,middle class,1.757269206,North Rhine-Westphalia,Buddhist,Other,1,Reg,Working full time,Age2544,2,LessBach,1
1980,1978,1,0,0,0,No,NA,3,2,3,4,3,working class,1.757269206,North Rhine-Westphalia,Non-religious,No information,NA,Eth,Other,Age2544,7,LessBach,0
1981,1986,4,1,1,1,No,NA,3,3,2,3,2,middle class,0.125,North Rhine-Westphalia,Non-religious,Turks,2,Eth,Working full time,Age2544,3,BachPlus,2
1982,1990,6,0,0,1,Yes,3,4,2,2,3,3,affluent people,0.326022628,North Rhine-Westphalia,Catholic,Italians,3,Reg,Working full time,Age2544,6,LessBach,3
1983,1985,3,0,1,0,,NA,NA,NA,NA,NA,NA,,0.326022628,North Rhine-Westphalia,,No information,NA,Reg,,Age2544,7,LessBach,0
1984,1965,4,0,1,1,No,2,2,2,4,3,3,middle class,0.57359393,North Rhine-Westphalia,Catholic,Germans,2,Eth,Working full time,Age4564,1,LessBach,2
1985,1957,4,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,North Rhine-Westphalia,,Germans,NA,Reg,,Age4564,NA,LessBach,0
1986,1958,1,0,0,0,,NA,NA,NA,NA,NA,NA,,0.125,North Rhine-Westphalia,,Germans,NA,Eth,,Age4564,NA,LessBach,0
1987,1963,2,0,0,0,,NA,NA,NA,NA,NA,NA,,0.125,North Rhine-Westphalia,,Germans,NA,Reg,,Age4564,NA,LessBach,0
1988,1959,4,1,0,1,Not Employed,4,5,2,4,4,4,middle class,0.524513265,North Rhine-Westphalia,Catholic,Poles,NA,Ctl,Other,Age4564,3,BachPlus,0
1989,1972,5,1,0,0,No,4,5,4,2,4,4,middle class,0.524513265,North Rhine-Westphalia,Other,Other,NA,Eth,Retired,Age4564,4,BachPlus,0
1990,1960,4,1,0,0,Not Employed,2,NA,4,4,4,4,middle class,0.524513265,North Rhine-Westphalia,Other,Serbs,NA,Ctl,"Unemployed, looking for work",Age4564,4,BachPlus,0
1991,1960,2,0,0,1,No,2,NA,1,3,4,3,working class,1.549897565,North Rhine-Westphalia,Catholic,Poles,3,Reg,Working part-time,Age4564,3,LessBach,3
1992,1999,1,0,0,0,,NA,NA,NA,NA,NA,NA,,0.188300035,Rhineland-Palatinate,,Germans,NA,Ctl,,Age1524,NA,LessBach,0
1993,1998,6,1,0,0,No,2,3,2,2,2,3,affluent people,0.888324957,Rhineland-Palatinate,Catholic,Italians,3,Ctl,On a long-term leave,Age1524,6,BachPlus,3
1994,1993,1,1,0,1,No,2,2,1,3,1,2,working class,0.888324957,Rhineland-Palatinate,Muslim,Turks,2,Eth,Working part-time,Age1524,5,BachPlus,2
1995,1999,1,0,0,0,Not Employed,1,4,2,1,2,2,working class,0.483628292,Rhineland-Palatinate,Muslim,Turks,NA,Ctl,"Unemployed, looking for work",Age1524,4,LessBach,0
1996,1981,5,1,0,0,No,1,1,2,2,2,2,middle class,0.235431233,Rhineland-Palatinate,Catholic,Germans,1,Reg,Working full time,Age2544,2,BachPlus,1
1997,1979,7,1,1,1,No,2,4,2,3,2,4,affluent people,0.125,Saarland,Catholic,Germans,1,Reg,Working full time,Age2544,5,BachPlus,1
1998,1984,1,0,0,0,,NA,NA,NA,NA,NA,NA,,0.125,Rhineland-Palatinate,,Germans,NA,Reg,,Age2544,NA,LessBach,0
1999,1978,4,1,1,0,No,2,NA,4,4,4,4,middle class,0.614060019,Rhineland-Palatinate,Other,Other,1,Reg,Working part-time,Age2544,4,BachPlus,1
2000,1981,3,0,1,1,No,1,NA,4,3,1,4,middle class,0.337366403,Rhineland-Palatinate,Other,Other,1,Reg,Working full time,Age2544,1,LessBach,1
2001,1959,3,0,1,1,No,1,5,2,4,3,4,middle class,0.594151035,Rhineland-Palatinate,Other,Germans,NA,Eth,Retired,Age4564,2,LessBach,0
2002,1968,4,0,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Rhineland-Palatinate,,Germans,NA,Reg,,Age4564,NA,LessBach,0
2003,1954,6,1,1,1,No,NA,1,1,1,4,1,affluent people,0.543243841,Rhineland-Palatinate,Non-religious,Other,NA,Ctl,Retired,Age4564,7,BachPlus,0
2004,1957,3,0,0,0,Not Employed,4,NA,1,3,4,1,middle class,1.606787671,Saarland,Catholic,Other,NA,Ctl,Retired,Age4564,7,LessBach,0
2005,1996,1,0,1,0,No,NA,2,1,2,2,1,working class,2.461790157,Saxony,Non-religious,Italians,NA,Eth,Student,Age1524,6,LessBach,0
2006,1989,2,1,0,1,Yes,3,4,3,1,3,2,working class,0.336672447,Saxony-Anhalt,Catholic,Russians,2,Ctl,Working full time,Age2544,3,BachPlus,2
2007,1955,4,1,1,0,,NA,NA,NA,NA,NA,NA,,0.125,Saxony-Anhalt,,Germans,NA,Ctl,,Age4564,NA,BachPlus,0
