X,yob,incnum,Bachelor,Male,marital,union,relfreq,moreno,religionlink,regionlink,classlink,racelink,respondent_class,weight,region,religion,race,joblossnum,taxarg,employment,agecat,taxnum,educsimple,jl2,province
1876,1969,6,0,0,1,No,2,3,3,3,3,3,middle class,1.657053905,Alberta,Catholic,Other,2,Reg,Working part-time,Age4564,4,PostSec,2,Alberta
1877,1970,6,1,0,1,No,NA,1,2,4,4,2,middle class,1.053686325,Alberta,Non-religious,White,NA,Reg,"Unemployed, looking for work",Age4564,2,BachPlus,0,Alberta
1878,1961,7,0,1,1,No,2,2,3,3,1,3,affluent people,1.201191976,Alberta,Other Christian,White,2,Reg,Working full time,Age4564,1,PostSec,2,Alberta
1879,1956,3,1,0,0,,NA,NA,NA,NA,NA,NA,,1.025868028,Alberta,,White,NA,Ctl,,Age4564,NA,BachPlus,0,Alberta
1880,1971,7,0,0,0,,NA,NA,NA,NA,NA,NA,,1.16939548,Alberta,,White,NA,Eth,,Age4564,NA,PostSec,0,Alberta
1881,1948,5,1,1,1,No,4,3,3,3,3,3,middle class,0.944123032,Alberta,Other Christian, Chinese,NA,Ctl,Retired,Age65p,6,BachPlus,0,Alberta
1882,1943,4,1,1,0,Not Employed,2,NA,4,2,3,2,middle class,2.324708938,Alberta,Catholic,Other,NA,Reg,Retired,Age65p,4,BachPlus,0,Alberta
1883,1942,5,1,1,1,Not Employed,4,3,3,3,3,2,middle class,1.334734297,Alberta,Muslim,South Asian,NA,Ctl,Retired,Age65p,4,BachPlus,0,Alberta
1884,1996,1,0,1,0,No,1,4,3,2,3,3,working class,1.303888999,Newfoundland and Labrador,Muslim,South Asian,3,Ctl,Working part-time,Age1524,3,HS,3,Newfoundland and Labrador
1885,1998,2,0,1,0,No,2,2,4,3,2,2,working class,1.303888999,Nova Scotia,Sikh,South Asian,NA,Reg,Student,Age1524,7,HS,0,Nova Scotia
1886,1989,4,1,0,1,No,1,1,4,3,3,3,middle class,1.260833167,Nova Scotia,Other,Other,NA,Reg,Student,Age2544,4,BachPlus,0,Nova Scotia
1887,1983,4,1,0,1,No,NA,NA,2,2,3,2,middle class,1.260833167,New Brunswick,Non-religious,Other,1,Ctl,Working part-time,Age2544,4,BachPlus,1,New Brunswick
1888,1987,5,0,0,0,,NA,NA,NA,NA,NA,NA,,1.399780026,Newfoundland and Labrador,,"Aboriginal (First Nations, M??tis or Inuit)",NA,Eth,,Age2544,NA,PostSec,0,Newfoundland and Labrador
1889,1980,6,1,0,1,No,NA,1,3,2,3,2,middle class,0.915454964,Nova Scotia,Non-religious,White,NA,Ctl,Other,Age2544,1,BachPlus,0,Nova Scotia
1890,1989,4,1,0,0,No,NA,NA,3,3,4,4,middle class,0.915454964,Nova Scotia,Non-religious,White,3,Reg,Working full time,Age2544,5,BachPlus,3,Nova Scotia
1891,1983,4,0,0,1,No,2,3,4,4,4,4,middle class,1.043192627,New Brunswick,Jewish,White,5,Ctl,Working part-time,Age2544,5,PostSec,5,New Brunswick
1892,1966,6,1,0,1,No,NA,3,1,2,2,2,middle class,0.388144836,Nova Scotia,Non-religious, Chinese,1,Eth,Working full time,Age4564,3,BachPlus,1,Nova Scotia
1893,1968,7,1,1,1,No,NA,2,2,4,1,3,affluent people,0.388144836,Nova Scotia,Non-religious, Chinese,2,Reg,Working full time,Age4564,3,BachPlus,2,Nova Scotia
1894,1972,4,1,1,1,No,1,NA,1,1,3,2,middle class,0.681290961,Nova Scotia,Other Christian,White,3,Eth,Working full time,Age4564,6,BachPlus,3,Nova Scotia
1895,1963,2,0,0,1,Not Employed,NA,3,2,3,3,2,working class,0.775541644,Newfoundland and Labrador,Non-religious,White,NA,Ctl,Other,Age4564,4,PostSec,0,Newfoundland and Labrador
1896,1953,2,0,1,0,No,NA,NA,1,3,4,1,working class,0.775541644,Nova Scotia,Non-religious,White,NA,Reg,Retired,Age4564,7,PostSec,0,Nova Scotia
1897,1973,6,1,0,0,,NA,NA,NA,NA,NA,NA,,0.663516093,New Brunswick,,White,NA,Eth,,Age4564,NA,BachPlus,0,New Brunswick
1898,1958,2,1,0,0,,NA,NA,NA,NA,NA,NA,,0.663516093,Nova Scotia,,White,NA,Ctl,,Age4564,NA,BachPlus,0,Nova Scotia
1899,1971,7,0,0,0,,NA,NA,NA,NA,NA,NA,,0.755224853,Newfoundland and Labrador,,White,NA,Reg,,Age4564,4,PostSec,0,Newfoundland and Labrador
1900,1962,5,0,0,0,,NA,NA,NA,NA,NA,NA,,0.755224853,New Brunswick,,White,NA,Ctl,,Age4564,NA,PostSec,0,New Brunswick
1901,1963,4,0,0,0,,NA,NA,NA,NA,NA,NA,,0.755224853,Nova Scotia,,White,NA,Ctl,,Age4564,NA,PostSec,0,Nova Scotia
1902,1949,3,0,0,0,,NA,NA,NA,NA,NA,NA,,2.700994001,Nova Scotia,,White,NA,Eth,,Age65p,NA,HS,0,Nova Scotia
1903,1996,1,0,0,0,,NA,NA,NA,NA,NA,NA,,1.807982874,British Columbia,,South Asian,NA,Eth,,Age1524,NA,HS,0,British Columbia
1904,1986,5,1,0,1,No,NA,3,1,3,4,3,middle class,0.732362282,British Columbia,Non-religious, Chinese,2,Reg,Working part-time,Age2544,1,BachPlus,2,British Columbia
1905,1983,2,0,0,0,Yes,NA,3,2,3,3,3,working class,2.702816332,British Columbia,Non-religious,"Aboriginal (First Nations, M??tis or Inuit)",3,Reg,On a long-term leave,Age2544,2,PostSec,3,British Columbia
1906,1978,4,1,0,0,,NA,NA,NA,NA,NA,NA,,1.005982649,British Columbia,,South Asian,NA,Eth,,Age2544,6,BachPlus,0,British Columbia
1907,1985,4,1,1,0,No,NA,2,2,2,2,2,middle class,1.301268557,British Columbia,Non-religious,White,2,Reg,Working full time,Age2544,5,BachPlus,2,British Columbia
1908,1988,4,0,0,0,,NA,NA,NA,NA,NA,NA,,1.444751453,British Columbia,,White,NA,Ctl,,Age2544,NA,PostSec,0,British Columbia
1909,1991,4,0,0,0,,NA,NA,NA,NA,NA,NA,,1.444751453,British Columbia,,White,NA,Ctl,,Age2544,NA,PostSec,0,British Columbia
1910,1970,5,1,0,0,,NA,NA,NA,NA,NA,NA,,0.532065411,British Columbia,, Chinese,NA,Eth,,Age4564,NA,BachPlus,0,British Columbia
1911,1960,4,0,1,0,Yes,1,3,1,3,4,2,middle class,1.345168418,British Columbia,Anglican, Chinese,1,Eth,Working part-time,Age4564,2,HS,1,British Columbia
1912,1958,1,0,1,0,No,1,3,3,3,3,3,working class,3.417920205,British Columbia,Buddhist,Other,NA,Reg,"Unemployed, looking for work",Age4564,5,HS,0,British Columbia
1913,1955,2,0,0,0,Not Employed,NA,2,2,4,4,4,working class,2.471051492,British Columbia,Non-religious,White,NA,Ctl,Retired,Age4564,2,HS,0,British Columbia
1914,1970,7,0,0,0,,NA,NA,NA,NA,NA,NA,,1.071830088,British Columbia,,White,NA,Eth,,Age4564,1,PostSec,0,British Columbia
1915,1968,7,0,0,0,,NA,NA,NA,NA,NA,NA,,1.071830088,British Columbia,,White,NA,Ctl,,Age4564,NA,PostSec,0,British Columbia
1916,1952,4,0,1,1,Not Employed,1,3,1,1,1,1,middle class,1.758716209,British Columbia,United Church,White,NA,Reg,Retired,Age65p,4,PostSec,0,British Columbia
1917,1943,4,0,1,0,Not Employed,1,2,1,3,3,3,middle class,1.758716209,British Columbia,Catholic,White,NA,Eth,Retired,Age65p,6,PostSec,0,British Columbia
1918,1942,4,0,0,0,No,4,2,1,3,1,1,middle class,1.758716209,British Columbia,Other Christian,White,NA,Eth,Retired,Age65p,2,PostSec,0,British Columbia
1919,1938,7,0,1,1,No,4,2,4,3,3,4,affluent people,5.234855542,British Columbia,Catholic,White,NA,Ctl,Retired,Age65p,3,HS,0,British Columbia
1920,1951,2,0,0,0,Not Employed,1,3,3,4,2,4,working class,3.858037325,British Columbia,Other,White,NA,Ctl,Retired,Age65p,1,HS,0,British Columbia
1921,1996,6,1,0,0,No,2,4,2,2,2,2,middle class,4.275756438,Quebec,Muslim,Other,2,Eth,Working full time,Age1524,3,BachPlus,2,Quebec
1922,1994,7,0,1,0,No,2,3,2,3,2,2,affluent people,2.79365622,Quebec,United Church,South Asian,2,Eth,On a long-term leave,Age1524,3,PostSec,2,Quebec
1923,1978,4,1,0,1,Not Employed,NA,1,3,3,3,2,middle class,2.524195647,Quebec,Non-religious, Chinese,3,Reg,Working full time,Age2544,4,BachPlus,3,Quebec
1924,1991,4,1,0,0,No,NA,2,3,3,3,3,middle class,2.524195647,Quebec,Non-religious, Chinese,1,Reg,Working full time,Age2544,6,BachPlus,1,Quebec
1925,1981,3,0,1,0,Not Employed,2,1,2,2,3,2,working class,8,Quebec,Buddhist,South Asian,NA,Ctl,Retired,Age2544,2,HS,0,Quebec
1926,1981,5,1,0,0,Yes,NA,2,3,3,3,3,middle class,4.528578954,Quebec,Non-religious,White,1,Eth,Working full time,Age2544,4,BachPlus,1,Quebec
1927,1962,4,0,1,1,No,2,2,2,2,2,2,middle class,5.292220535,Quebec,Other Christian,Other,2,Eth,Working full time,Age4564,4,PostSec,2,Quebec
1928,1966,7,0,0,1,No,2,1,2,3,2,2,affluent people,3.720216211,Quebec,Catholic,White,1,Eth,Working full time,Age4564,4,PostSec,1,Quebec
1929,1991,2,1,1,0,No,NA,1,4,3,4,3,working class,1.920047387,Ontario,Non-religious, Chinese,NA,Reg,Student,Age2544,4,BachPlus,0,Ontario
1930,1992,4,1,1,0,,NA,NA,NA,NA,NA,NA,,4.634292539,Ontario,,Black,NA,Ctl,,Age2544,NA,BachPlus,0,Ontario
1931,1975,6,1,0,1,No,3,3,2,3,4,2,middle class,2.72416121,Ontario,Buddhist,South Asian,2,Eth,Working part-time,Age2544,5,BachPlus,2,Ontario
1932,1991,4,0,0,0,,NA,NA,NA,NA,NA,NA,,3.823888486,Ontario,,White,NA,Ctl,,Age2544,2,PostSec,0,Ontario
1933,1955,6,1,1,1,No,4,2,4,4,4,4,middle class,2.544336024,Ontario,Other,White,1,Reg,Working full time,Age4564,5,BachPlus,1,Ontario
1934,1961,7,1,1,1,No,3,3,4,3,2,3,affluent people,2.544336024,Ontario,Catholic,White,2,Ctl,Working part-time,Age4564,4,BachPlus,2,Ontario
1935,1971,1,0,0,1,No,4,NA,2,4,4,3,working class,2.90501431,Ontario,Other,White,1,Ctl,Working full time,Age4564,1,PostSec,1,Ontario
1936,1959,5,0,0,1,Not Employed,NA,3,1,4,4,1,middle class,2.90501431,Ontario,Non-religious,White,NA,Reg,Retired,Age4564,5,PostSec,0,Ontario
1937,1963,1,0,1,0,No,1,4,3,2,3,2,working class,2.90501431,Ontario,Catholic,White,2,Eth,Working part-time,Age4564,4,PostSec,2,Ontario
1938,1962,7,1,1,1,No,NA,1,2,4,4,3,affluent people,3.357181006,Ontario,Non-religious,White,1,Reg,Working full time,Age4564,7,BachPlus,1,Ontario
1939,1970,5,0,0,0,,NA,NA,NA,NA,NA,NA,,6.390146243,Ontario,,White,NA,Reg,,Age4564,3,HS,0,Ontario
1940,1966,4,0,0,0,,NA,NA,NA,NA,NA,NA,,6.390146243,Ontario,,White,NA,Eth,,Age4564,NA,HS,0,Ontario
1941,1960,4,0,0,1,No,2,2,2,2,2,3,middle class,2.827266064,Ontario,Catholic,White,NA,Eth,Other,Age4564,3,PostSec,0,Ontario
1942,1961,2,0,0,0,No,3,3,3,3,3,3,working class,2.827266064,Ontario,Catholic,White,2,Eth,Working part-time,Age4564,4,PostSec,2,Ontario
1943,1960,3,0,0,0,,NA,NA,NA,NA,NA,NA,,2.827266064,Ontario,,White,NA,Eth,,Age4564,NA,PostSec,0,Ontario
1944,1949,4,0,0,0,,NA,NA,NA,NA,NA,NA,,5.713736371,Ontario,, Chinese,NA,Eth,,Age65p,NA,HS,0,Ontario
1945,1950,2,1,1,0,Not Employed,NA,4,3,4,3,4,working class,4.082329544,Ontario,Non-religious,White,NA,Reg,Retired,Age65p,7,BachPlus,0,Ontario
1946,1938,4,1,1,1,No,1,1,1,1,1,2,middle class,4.082329544,Ontario,Jewish,White,NA,Reg,Retired,Age65p,5,BachPlus,0,Ontario
1947,1944,2,1,0,0,No,3,1,3,1,3,1,working class,4.082329544,Ontario,Other Christian,White,NA,Eth,Retired,Age65p,5,BachPlus,0,Ontario
1948,1950,2,1,1,0,No,NA,3,3,3,3,3,working class,4.082329544,Ontario,Non-religious,White,NA,Ctl,Retired,Age65p,6,BachPlus,0,Ontario
1949,1947,6,0,1,1,No,1,3,2,4,3,4,middle class,8,Ontario,Catholic,White,NA,Ctl,Retired,Age65p,6,HS,0,Ontario
1950,1942,3,0,1,1,No,NA,2,4,4,4,4,working class,4.662950941,Ontario,Non-religious,White,NA,Reg,Retired,Age65p,1,PostSec,0,Ontario
1951,1950,3,1,0,0,,NA,NA,NA,NA,NA,NA,,3.972829341,Ontario,,White,NA,Reg,,Age65p,3,BachPlus,0,Ontario
1952,1945,7,0,1,0,,NA,NA,NA,NA,NA,NA,,4.537791493,Ontario,,White,NA,Reg,,Age65p,3,PostSec,0,Ontario
1953,1994,6,0,0,1,Yes,2,3,4,2,2,2,middle class,0.725214808,Manitoba,United Church,South Asian,3,Ctl,Working full time,Age1524,3,PostSec,3,Manitoba
1954,1978,4,1,0,1,No,NA,NA,4,4,4,4,middle class,1.607267193,Saskatchewan,Non-religious,Other,2,Reg,Working part-time,Age2544,1,BachPlus,2,Saskatchewan
1955,1984,4,0,1,0,No,2,4,1,1,3,4,middle class,2.417831199,Manitoba,Anglican,"Aboriginal (First Nations, M??tis or Inuit)",1,Reg,Working full time,Age2544,5,PostSec,1,Manitoba
1956,1989,1,1,0,1,No,2,2,3,2,2,3,working class,0.925763431,Manitoba,Hindu,South Asian,2,Ctl,Working part-time,Age2544,2,BachPlus,2,Manitoba
1957,1988,3,0,1,1,No,2,1,4,3,1,2,working class,2.366743831,Saskatchewan,Sikh,South Asian,3,Ctl,Working full time,Age2544,7,HS,3,Saskatchewan
1958,1982,4,0,0,1,No,4,3,3,3,3,3,middle class,1.054975272,Saskatchewan,Catholic,South Asian,1,Ctl,Working full time,Age2544,6,PostSec,1,Saskatchewan
1959,1985,1,0,0,0,,NA,NA,NA,NA,NA,NA,,2.303512633,Manitoba,,South Asian,NA,Eth,,Age2544,NA,HS,0,Manitoba
1960,1990,1,0,0,0,No,4,3,3,4,4,3,working class,1.74983118,Manitoba,Other Christian,White,1,Eth,Working part-time,Age2544,5,PostSec,1,Manitoba
1961,1979,6,1,0,1,No,4,3,4,3,3,2,middle class,1.134459812,Manitoba,Catholic,White,NA,Reg,"Unemployed, looking for work",Age2544,5,BachPlus,0,Manitoba
1962,1970,6,0,1,1,No,4,1,3,3,3,3,middle class,0.557456228,Manitoba,Other Christian, Chinese,3,Eth,Working part-time,Age4564,3,PostSec,3,Manitoba
1963,1965,3,0,0,0,,NA,NA,NA,NA,NA,NA,,1.322937804,Manitoba,,"Aboriginal (First Nations, M??tis or Inuit)",NA,Reg,,Age4564,NA,PostSec,0,Manitoba
1964,1962,5,1,1,1,Yes,2,3,4,3,3,3,middle class,0.688897019,Manitoba,Hindu,South Asian,2,Ctl,Working part-time,Age4564,7,BachPlus,2,Manitoba
1965,1971,7,1,1,1,No,2,3,2,3,2,3,affluent people,0.865629175,Saskatchewan,Other Christian,White,2,Reg,Working full time,Age4564,5,BachPlus,2,Saskatchewan
1966,1963,7,1,0,1,Yes,1,1,2,2,3,4,affluent people,0.842882742,Manitoba,Catholic,White,1,Reg,Working full time,Age4564,5,BachPlus,1,Manitoba
1967,1954,7,0,0,0,,NA,NA,NA,NA,NA,NA,,2.151683378,Manitoba,,White,NA,Reg,,Age4564,NA,HS,0,Manitoba
1968,1958,1,0,1,0,,NA,NA,NA,NA,NA,NA,,2.151683378,Saskatchewan,,White,NA,Ctl,,Age4564,NA,HS,0,Saskatchewan
1969,1952,2,1,1,0,No,NA,NA,3,3,3,3,working class,1.379940313,Manitoba,Non-religious,White,NA,Ctl,Retired,Age65p,5,BachPlus,0,Manitoba
1970,1942,2,0,0,0,Not Employed,4,3,4,3,3,3,working class,4.680678452,Saskatchewan,Other Christian,White,NA,Ctl,Retired,Age65p,4,HS,0,Saskatchewan
1971,1946,5,0,1,0,Not Employed,NA,2,2,3,4,3,middle class,1.532248596,Manitoba,Non-religious,White,NA,Reg,Retired,Age65p,7,PostSec,0,Manitoba
1972,1979,4,0,0,0,,NA,NA,NA,NA,NA,NA,,4.967950702,Quebec,,White,NA,Eth,,Age2544,NA,PostSec,0,Quebec
1973,1964,4,0,1,0,,NA,NA,NA,NA,NA,NA,,8,Quebec,,White,NA,Reg,,Age4564,NA,HS,0,Quebec
1974,1996,2,1,0,0,Yes,NA,3,4,4,4,4,working class,1.110706317,Ontario,Non-religious, Chinese,NA,Eth,Student,Age1524,6,BachPlus,0,Ontario
1975,1998,3,0,0,0,No,NA,2,3,4,4,4,working class,7.076329384,Ontario,Non-religious,Other,2,Reg,Working part-time,Age1524,3,HS,2,Ontario
1976,1993,7,0,1,1,Not Employed,2,5,3,1,2,1,affluent people,1.842608386,Ontario,Other Christian,South Asian,1,Ctl,On a long-term leave,Age1524,5,PostSec,1,Ontario
1977,1995,2,0,1,0,Yes,3,3,2,3,3,3,working class,3.067400453,Ontario,Muslim,White,2,Reg,Working part-time,Age1524,6,PostSec,2,Ontario
1978,1977,5,1,1,0,No,4,4,2,3,2,2,middle class,1.621294329,Ontario,Buddhist, Chinese,4,Reg,Working full time,Age2544,5,BachPlus,4,Ontario
1979,1981,7,1,0,1,No,NA,3,3,3,3,3,affluent people,1.621294329,Ontario,Non-religious, Chinese,2,Ctl,Working full time,Age2544,5,BachPlus,2,Ontario
1980,1988,7,1,0,1,No,2,5,2,3,2,2,affluent people,1.621294329,Ontario,Buddhist, Chinese,2,Ctl,Working full time,Age2544,4,BachPlus,2,Ontario
1981,1974,4,1,1,1,No,4,3,3,2,3,3,middle class,1.621294329,Ontario,Other Christian, Chinese,2,Eth,Working full time,Age2544,5,BachPlus,2,Ontario
1982,1992,7,1,0,0,Yes,NA,3,3,2,3,2,affluent people,1.621294329,Ontario,Non-religious, Chinese,1,Ctl,Working full time,Age2544,6,BachPlus,1,Ontario
1983,1980,5,0,0,1,No,NA,1,4,4,4,4,middle class,1.849971628,Ontario,Non-religious, Chinese,4,Ctl,Working full time,Age2544,4,PostSec,4,Ontario
1984,1979,5,1,0,1,Not Employed,2,NA,1,2,1,2,middle class,4.015976673,Ontario,Catholic,Other,NA,Ctl,"Unemployed, looking for work",Age2544,5,BachPlus,0,Ontario
1985,1987,7,0,0,0,Yes,2,3,2,3,2,2,affluent people,4.587109175,Ontario,Catholic,Other,1,Eth,Working full time,Age2544,6,PostSec,1,Ontario
1986,1987,7,0,0,0,Yes,2,3,2,3,3,2,affluent people,4.587109175,Ontario,Catholic,Other,3,Ctl,Working full time,Age2544,5,PostSec,3,Ontario
1987,1976,6,1,0,1,No,2,NA,2,4,2,3,middle class,2.298825438,Ontario,Hindu,South Asian,2,Eth,Working full time,Age2544,4,BachPlus,2,Ontario
1988,1976,6,1,1,1,No,2,3,2,2,2,2,middle class,2.298825438,Ontario,Sikh,South Asian,2,Reg,Working full time,Age2544,4,BachPlus,2,Ontario
1989,1986,4,1,1,0,No,4,3,4,3,3,3,middle class,2.298825438,Ontario,Muslim,South Asian,2,Eth,Working full time,Age2544,5,BachPlus,2,Ontario
1990,1984,7,1,1,1,No,2,3,3,3,2,4,affluent people,2.298825438,Ontario,Hindu,South Asian,1,Reg,Working full time,Age2544,6,BachPlus,1,Ontario
1991,1982,2,1,1,1,No,NA,2,3,4,4,4,working class,2.298825438,Ontario,Non-religious,South Asian,NA,Eth,"Unemployed, looking for work",Age2544,6,BachPlus,0,Ontario
1992,1984,4,0,1,1,No,2,3,3,3,3,3,middle class,5.929592296,Ontario,Sikh,South Asian,1,Eth,Working full time,Age2544,4,HS,1,Ontario
1993,1980,5,1,1,1,No,4,3,3,4,4,4,middle class,2.902343576,Ontario,Other Christian,White,3,Ctl,Working full time,Age2544,2,BachPlus,3,Ontario
1994,1986,7,0,0,1,No,1,2,1,3,4,2,affluent people,3.314219277,Ontario,Catholic,White,1,Reg,Working full time,Age2544,7,PostSec,1,Ontario
1995,1974,5,0,0,1,Yes,2,4,2,2,1,2,middle class,4.375188082,Ontario,Catholic,White,3,Ctl,Working part-time,Age2544,6,PostSec,3,Ontario
1996,1957,2,1,0,0,No,1,3,2,3,2,2,working class,1.202091486,Ontario,Buddhist, Chinese,NA,Eth,Retired,Age4564,2,BachPlus,0,Ontario
1997,1962,4,1,0,1,No,NA,3,3,3,3,3,middle class,1.202091486,Ontario,Non-religious, Chinese,3,Eth,Working full time,Age4564,4,BachPlus,3,Ontario
1998,1966,5,0,0,1,No,2,NA,2,3,3,3,middle class,1.370820043,Ontario,Other Christian, Chinese,3,Ctl,Working full time,Age4564,3,PostSec,3,Ontario
1999,1954,7,0,1,1,No,NA,2,2,2,2,2,affluent people,1.370820043,Ontario,Non-religious, Chinese,1,Eth,Working full time,Age4564,6,PostSec,1,Ontario
2000,1955,6,0,0,1,Yes,1,1,2,3,3,2,middle class,1.334448712,Ontario,Muslim, Chinese,1,Reg,Working full time,Age4564,3,PostSec,1,Ontario
2001,1966,5,1,1,1,No,4,3,4,4,4,3,middle class,2.968997502,Ontario,Muslim,Other,3,Eth,Working full time,Age4564,6,BachPlus,3,Ontario
2002,1963,5,1,0,1,No,4,1,1,1,1,1,middle class,2.968997502,Ontario,Catholic,Other,3,Reg,Working full time,Age4564,6,BachPlus,3,Ontario
2003,1960,4,0,0,1,No,4,3,3,2,3,3,middle class,3.39040515,Ontario,Other Christian,Other,1,Eth,Working part-time,Age4564,5,PostSec,1,Ontario
2004,1968,3,1,0,1,No,1,3,2,3,1,2,working class,1.702004886,Ontario,Hindu,South Asian,1,Eth,Working part-time,Age4564,4,BachPlus,1,Ontario
2005,1959,2,1,1,1,No,1,3,2,3,3,3,working class,1.702004886,Ontario,Catholic,South Asian,3,Reg,Working full time,Age4564,4,BachPlus,3,Ontario
2006,1969,7,1,0,1,No,3,3,4,4,4,4,affluent people,2.147308135,Ontario,Other,White,1,Ctl,Working full time,Age4564,7,BachPlus,1,Ontario
2007,1963,7,1,0,1,No,3,2,4,4,3,4,affluent people,2.147308135,Ontario,Catholic,White,2,Reg,Working full time,Age4564,1,BachPlus,2,Ontario
2008,1973,5,1,0,1,No,3,5,2,2,2,2,middle class,2.147308135,Ontario,Catholic,White,3,Eth,Working part-time,Age4564,7,BachPlus,3,Ontario
2009,1960,7,1,1,1,Yes,2,1,4,4,4,3,affluent people,2.147308135,Ontario,Jewish,White,2,Reg,Working full time,Age4564,2,BachPlus,2,Ontario
2010,1957,4,0,0,0,No,2,NA,1,1,1,2,middle class,2.451208841,Ontario,Catholic,White,2,Ctl,Working part-time,Age4564,4,PostSec,2,Ontario
2011,1960,4,0,0,0,No,2,1,3,2,4,3,middle class,2.385699639,Ontario,Catholic,White,2,Reg,Working part-time,Age4564,7,PostSec,2,Ontario
2012,1947,6,1,1,1,No,4,3,3,3,3,3,middle class,2.726341393,Ontario,Muslim,South Asian,NA,Reg,Retired,Age65p,6,BachPlus,0,Ontario
2013,1943,5,1,1,1,Not Employed,4,1,4,3,4,3,middle class,2.726341393,Ontario,Catholic,South Asian,NA,Eth,Retired,Age65p,5,BachPlus,0,Ontario
2014,1947,7,0,1,1,No,NA,2,1,3,3,3,affluent people,8,Ontario,Non-religious,White,NA,Eth,Retired,Age65p,1,HS,0,Ontario
2015,1951,5,0,0,0,No,2,2,4,4,4,4,middle class,3.93241302,Ontario,Catholic,White,NA,Ctl,Retired,Age65p,5,PostSec,0,Ontario
2016,1942,7,0,1,0,No,NA,NA,NA,NA,NA,NA,,8,Ontario,,White,NA,Eth,Retired,Age65p,6,HS,0,Ontario
2017,1996,2,0,0,0,No,2,NA,2,2,1,2,working class,2.404355321,British Columbia,Muslim,White,3,Ctl,Working part-time,Age1524,4,HS,3,British Columbia
2018,1981,6,1,1,1,No,1,1,2,3,3,3,middle class,0.750823083,British Columbia,Buddhist, Chinese,2,Reg,Working full time,Age2544,5,BachPlus,2,British Columbia
2019,1985,4,1,1,0,No,NA,3,3,3,3,3,middle class,0.750823083,British Columbia,Non-religious, Chinese,2,Ctl,Working full time,Age2544,4,BachPlus,2,British Columbia
2020,1976,7,0,0,1,Not Employed,NA,1,2,2,2,3,affluent people,0.855017313,British Columbia,Non-religious, Chinese,NA,Reg,Other,Age2544,2,PostSec,0,British Columbia
2021,1979,2,0,0,0,No,4,3,2,2,2,2,working class,0.855017313,British Columbia,Catholic, Chinese,2,Reg,Working part-time,Age2544,3,PostSec,2,British Columbia
2022,1992,5,0,1,0,No,4,2,2,2,2,2,middle class,0.855017313,British Columbia,United Church, Chinese,2,Reg,Working part-time,Age2544,4,PostSec,2,British Columbia
2023,1989,4,0,1,0,No,NA,2,1,4,4,3,middle class,0.855017313,British Columbia,Non-religious, Chinese,3,Eth,Working full time,Age2544,6,PostSec,3,British Columbia
2024,1986,7,0,1,0,No,2,1,2,3,3,4,affluent people,0.855017313,British Columbia,Buddhist, Chinese,1,Reg,Working full time,Age2544,6,PostSec,1,British Columbia
2025,1990,4,0,0,0,No,4,3,2,2,3,2,middle class,0.855017313,British Columbia,Buddhist, Chinese,4,Reg,Working full time,Age2544,4,PostSec,4,British Columbia
2026,1989,5,1,0,1,No,NA,3,3,4,4,4,middle class,0.731172947,British Columbia,Non-religious, Chinese,2,Reg,Working full time,Age2544,3,BachPlus,2,British Columbia
2027,1986,7,1,0,1,No,4,2,3,3,2,3,affluent people,1.841933061,British Columbia,Anglican,Other,NA,Reg,"Unemployed, looking for work",Age2544,3,BachPlus,0,British Columbia
2028,1979,4,1,1,1,No,4,NA,3,3,3,3,middle class,1.841933061,British Columbia,Other Christian,Other,1,Eth,Working full time,Age2544,4,BachPlus,1,British Columbia
2029,1982,2,0,0,1,Not Employed,1,3,2,2,2,2,working class,4.744038917,British Columbia,Buddhist,Other,NA,Reg,"Unemployed, looking for work",Age2544,5,HS,0,British Columbia
2030,1991,4,0,1,0,No,4,3,4,4,4,4,middle class,2.102163139,British Columbia,Other Christian,Other,NA,Reg,Student,Age2544,3,PostSec,0,British Columbia
2031,1974,7,1,0,0,No,NA,2,1,1,1,1,affluent people,1.792855906,British Columbia,Non-religious,Other,1,Reg,Working full time,Age2544,4,BachPlus,1,British Columbia
2032,1983,7,1,0,1,No,3,2,3,2,2,3,affluent people,1.031556518,British Columbia,Sikh,South Asian,2,Ctl,Working full time,Age2544,3,BachPlus,2,British Columbia
2033,1982,4,0,1,1,Yes,3,4,2,2,2,2,middle class,1.522185226,British Columbia,United Church,White,NA,Eth,Other,Age2544,3,PostSec,0,British Columbia
